rt,acc,subject,word,priming_effect,speech_isochrony,syllable_number
1142.4107999999999,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,giraffe,consistent,original,disyllabic
1399.467,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,goldfish,consistent,original,disyllabic
1262.2894000000001,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,dolphin,inconsistent,original,disyllabic
1855.5006,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,seahorse,inconsistent,original,disyllabic
1195.9882,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,antelope,inconsistent,original,trisyllabic
1254.1727,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,elephant,consistent,original,trisyllabic
2042.4259,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,turkey,inconsistent,original,disyllabic
1413.1181,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,spider,consistent,original,disyllabic
1919.2142999999999,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,ladybug,consistent,original,trisyllabic
990.488,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,donkey,inconsistent,original,disyllabic
1165.5908,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,dinosaur,consistent,original,trisyllabic
1898.3109,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,jellyfish,consistent,original,trisyllabic
1472.3689,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,mosquito,consistent,original,trisyllabic
1725.7761,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,antelope,consistent,original,trisyllabic
805.7595,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,monkey,inconsistent,original,disyllabic
1501.6384,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,gorilla,inconsistent,original,trisyllabic
1259.3279,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,penguin,consistent,original,disyllabic
1301.0255,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,goldfish,inconsistent,original,disyllabic
1417.9838,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,dolphin,consistent,original,disyllabic
1310.1681,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,octopus,consistent,original,trisyllabic
903.0903,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,spider,inconsistent,original,disyllabic
1194.7993999999999,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,parrot,consistent,original,disyllabic
1330.9515000000001,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,parrot,inconsistent,original,disyllabic
1555.5421000000001,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,lionfish,consistent,original,trisyllabic
2260.9477,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,ladybug,inconsistent,original,trisyllabic
730.6101,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,monkey,consistent,original,disyllabic
1848.0982999999999,1,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,lyrebird,consistent,original,trisyllabic
1012.2967000000001,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,canary,consistent,original,trisyllabic
889.2993,0,33-liyueyan_linguistic_rhythm_priming_2023-03-03_10h53.19.456.csv,canary,inconsistent,original,trisyllabic
1384.8217,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,octopus,inconsistent,original,trisyllabic
2187.6077,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,canary,inconsistent,original,trisyllabic
1226.4454,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,giraffe,consistent,original,disyllabic
1620.3327000000002,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,parrot,inconsistent,original,disyllabic
942.705,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,giraffe,inconsistent,original,disyllabic
1778.7774000000002,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,lyrebird,consistent,original,trisyllabic
1281.2259,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,donkey,consistent,original,disyllabic
1576.6405,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,turkey,inconsistent,original,disyllabic
2239.7149999999997,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,gorilla,inconsistent,original,trisyllabic
1478.8190000000002,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,ladybug,inconsistent,original,trisyllabic
1298.7445,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,mosquito,consistent,original,trisyllabic
1162.5519,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,jellyfish,inconsistent,original,trisyllabic
1120.0765,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,lyrebird,inconsistent,original,trisyllabic
1170.1048,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,parrot,consistent,original,disyllabic
1137.7672,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,turtle,consistent,original,disyllabic
950.7349,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,monkey,consistent,original,disyllabic
1057.1953999999998,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,goldfish,consistent,original,disyllabic
1217.7127,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,penguin,consistent,original,disyllabic
882.3377,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,ladybug,consistent,original,trisyllabic
1569.2143,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,kangaroo,inconsistent,original,trisyllabic
680.7713,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,monkey,inconsistent,original,disyllabic
861.7052,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,turkey,consistent,original,disyllabic
1598.2078,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,octopus,consistent,original,trisyllabic
918.671,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,pigeon,consistent,original,disyllabic
1032.2245,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,dolphin,inconsistent,original,disyllabic
1196.8165,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,dinosaur,consistent,original,trisyllabic
772.1542999999999,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,dinosaur,inconsistent,original,trisyllabic
832.6483999999999,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,turtle,inconsistent,original,disyllabic
1086.1308000000001,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,kangaroo,consistent,original,trisyllabic
1131.7998,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,lionfish,inconsistent,original,trisyllabic
1048.9693,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,seahorse,inconsistent,original,disyllabic
1131.8379,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,spider,inconsistent,original,disyllabic
811.2555,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,lionfish,consistent,original,trisyllabic
1543.1823,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,elephant,consistent,original,trisyllabic
1219.8999,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,pigeon,inconsistent,original,disyllabic
1106.0315999999998,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,mosquito,inconsistent,original,trisyllabic
988.6292,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,penguin,inconsistent,original,disyllabic
1177.6759000000002,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,gorilla,consistent,original,trisyllabic
1016.6437999999999,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,canary,consistent,original,trisyllabic
1116.8392000000001,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,dolphin,consistent,original,disyllabic
1105.077,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,antelope,consistent,original,trisyllabic
786.0939,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,donkey,inconsistent,original,disyllabic
1150.4583,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,elephant,inconsistent,original,trisyllabic
1034.8866,0,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,antelope,inconsistent,original,trisyllabic
816.3355,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,seahorse,consistent,original,disyllabic
1076.8089,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,goldfish,inconsistent,original,disyllabic
780.2334,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,spider,consistent,original,disyllabic
958.3637,1,33-sjq_linguistic_rhythm_priming_2023-03-03_08h53.36.061.csv,jellyfish,consistent,original,trisyllabic
1324.3906000000002,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,spider,consistent,original,disyllabic
1249.5862,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,giraffe,inconsistent,original,disyllabic
1453.5153,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,parrot,consistent,original,disyllabic
1184.198,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,turkey,inconsistent,original,disyllabic
985.9665,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,donkey,consistent,original,disyllabic
1273.5251,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,penguin,inconsistent,original,disyllabic
1310.8026,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,monkey,consistent,original,disyllabic
1570.5629999999999,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,octopus,consistent,original,trisyllabic
1386.9275,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,penguin,consistent,original,disyllabic
1663.7956000000001,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,antelope,consistent,original,trisyllabic
1209.6518999999998,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,jellyfish,consistent,original,trisyllabic
774.2476,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,donkey,inconsistent,original,disyllabic
1094.6879000000001,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,kangaroo,consistent,original,trisyllabic
1382.45,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,antelope,inconsistent,original,trisyllabic
1097.4358,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,goldfish,consistent,original,disyllabic
1222.1107,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,lionfish,consistent,original,trisyllabic
1146.9303,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,dinosaur,consistent,original,trisyllabic
1657.0374000000002,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,giraffe,consistent,original,disyllabic
1174.7927,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,lionfish,inconsistent,original,trisyllabic
1342.9904,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,seahorse,inconsistent,original,disyllabic
2082.0281999999997,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,pigeon,inconsistent,original,disyllabic
1703.0517,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,mosquito,consistent,original,trisyllabic
2489.41,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,lyrebird,inconsistent,original,trisyllabic
1813.3874,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,lyrebird,consistent,original,trisyllabic
1831.4372999999998,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,canary,consistent,original,trisyllabic
1223.5022,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,monkey,inconsistent,original,disyllabic
1878.3872,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,dolphin,inconsistent,original,disyllabic
1696.3778,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,turtle,inconsistent,original,disyllabic
1069.3014,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,kangaroo,inconsistent,original,trisyllabic
1505.2623999999998,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,dolphin,consistent,original,disyllabic
1188.4932,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,turkey,consistent,original,disyllabic
1067.38,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,mosquito,inconsistent,original,trisyllabic
1604.5783000000001,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,turtle,consistent,original,disyllabic
1968.5012,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,pigeon,consistent,original,disyllabic
1310.7060999999999,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,dinosaur,inconsistent,original,trisyllabic
1478.6158,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,goldfish,inconsistent,original,disyllabic
1874.7471,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,spider,inconsistent,original,disyllabic
935.8073999999999,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,elephant,consistent,original,trisyllabic
1985.6008000000002,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,seahorse,consistent,original,disyllabic
2106.0157,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,octopus,inconsistent,original,trisyllabic
1626.2409,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,jellyfish,inconsistent,original,trisyllabic
2527.0995,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,gorilla,consistent,original,trisyllabic
1692.8691000000001,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,ladybug,consistent,original,trisyllabic
719.9846,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,elephant,inconsistent,original,trisyllabic
992.2391,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,ladybug,inconsistent,original,trisyllabic
2043.1835999999998,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,canary,inconsistent,original,trisyllabic
2132.0002,0,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,parrot,inconsistent,original,disyllabic
1801.1269,1,33-zhangshuting_linguistic_rhythm_priming_2023-03-03_09h23.05.430.csv,gorilla,inconsistent,original,trisyllabic
1083.4436999999998,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,elephant,inconsistent,original,trisyllabic
1780.7276000000002,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,lyrebird,inconsistent,original,trisyllabic
1489.4006,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,dolphin,inconsistent,original,disyllabic
1392.7061,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,kangaroo,consistent,original,trisyllabic
1357.4647,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,penguin,inconsistent,original,disyllabic
1075.9274,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,giraffe,inconsistent,original,disyllabic
1910.8382,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,pigeon,inconsistent,original,disyllabic
1674.6173,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,parrot,inconsistent,original,disyllabic
1866.8486,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,antelope,inconsistent,original,trisyllabic
878.5797,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,elephant,consistent,original,trisyllabic
897.0699,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,monkey,inconsistent,original,disyllabic
1302.0666,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,turtle,consistent,original,disyllabic
1476.0108,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,lionfish,consistent,original,trisyllabic
2436.8427,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,pigeon,consistent,original,disyllabic
1223.4795000000001,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,lyrebird,consistent,original,trisyllabic
1658.3243,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,spider,consistent,original,disyllabic
1028.0415,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,giraffe,consistent,original,disyllabic
1151.2732999999998,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,spider,inconsistent,original,disyllabic
1606.9574,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,mosquito,consistent,original,trisyllabic
1090.8211999999999,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,seahorse,consistent,original,disyllabic
886.6967999999999,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,goldfish,consistent,original,disyllabic
1244.9234,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,dolphin,consistent,original,disyllabic
1164.4703000000002,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,jellyfish,inconsistent,original,trisyllabic
1896.4569,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,turkey,consistent,original,disyllabic
1683.9470000000001,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,octopus,inconsistent,original,trisyllabic
1123.4473,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,canary,consistent,original,trisyllabic
1071.1939,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,lionfish,inconsistent,original,trisyllabic
1038.9299999999998,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,donkey,consistent,original,disyllabic
2277.6076000000003,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,mosquito,inconsistent,original,trisyllabic
1030.1245000000001,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,penguin,consistent,original,disyllabic
1319.3767,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,parrot,consistent,original,disyllabic
1181.4334,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,seahorse,inconsistent,original,disyllabic
953.6593,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,turtle,inconsistent,original,disyllabic
1688.0765,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,antelope,consistent,original,trisyllabic
1011.7183000000001,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,jellyfish,consistent,original,trisyllabic
889.4044,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,goldfish,inconsistent,original,disyllabic
1021.2167999999999,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,dinosaur,inconsistent,original,trisyllabic
1208.9947000000002,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,gorilla,inconsistent,original,trisyllabic
822.3922,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,monkey,consistent,original,disyllabic
1433.7229,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,ladybug,consistent,original,trisyllabic
1479.9256,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,octopus,consistent,original,trisyllabic
962.9429,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,dinosaur,consistent,original,trisyllabic
1066.7009999999998,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,gorilla,consistent,original,trisyllabic
1131.5828999999999,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,kangaroo,inconsistent,original,trisyllabic
1026.0209,0,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,canary,inconsistent,original,trisyllabic
1283.6623,1,33-zhongkeren_linguistic_rhythm_priming_2023-03-03_11h06.44.235.csv,turkey,inconsistent,original,disyllabic
1577.1295,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,kangaroo,inconsistent,original,trisyllabic
1392.1337,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,monkey,consistent,original,disyllabic
1290.2897,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,seahorse,inconsistent,original,disyllabic
1841.7573,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,lyrebird,consistent,original,trisyllabic
1229.3372,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,turtle,consistent,original,disyllabic
1283.6677,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,seahorse,consistent,original,disyllabic
1290.7146,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,canary,inconsistent,original,trisyllabic
1096.0136,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,goldfish,inconsistent,original,disyllabic
1471.8344000000002,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,parrot,consistent,original,disyllabic
1938.3948,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,dinosaur,consistent,original,trisyllabic
1363.2528,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,spider,consistent,original,disyllabic
1797.3458,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,canary,consistent,original,trisyllabic
2278.1169999999997,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,kangaroo,consistent,original,trisyllabic
2309.4422,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,ladybug,inconsistent,original,trisyllabic
1710.5641,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,mosquito,inconsistent,original,trisyllabic
1981.4112,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,penguin,consistent,original,disyllabic
1764.5545,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,turtle,inconsistent,original,disyllabic
1450.6734999999999,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,donkey,inconsistent,original,disyllabic
1647.4344999999998,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,dolphin,consistent,original,disyllabic
1411.018,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,spider,inconsistent,original,disyllabic
1402.1569,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,lyrebird,inconsistent,original,trisyllabic
1290.9482,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,lionfish,consistent,original,trisyllabic
1724.9035999999999,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,pigeon,inconsistent,original,disyllabic
1365.0353,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,lionfish,inconsistent,original,trisyllabic
1766.108,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,dolphin,inconsistent,original,disyllabic
1801.5733,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,ladybug,consistent,original,trisyllabic
1580.8637,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,jellyfish,inconsistent,original,trisyllabic
1348.9506,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,antelope,consistent,original,trisyllabic
1779.2109,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,turkey,consistent,original,disyllabic
1809.2025,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,mosquito,consistent,original,trisyllabic
1103.5349999999999,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,goldfish,consistent,original,disyllabic
1613.2048000000002,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,giraffe,consistent,original,disyllabic
1063.7768,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,penguin,inconsistent,original,disyllabic
1942.9828,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,antelope,inconsistent,original,trisyllabic
1839.7101,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,octopus,consistent,original,trisyllabic
1915.6397,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,gorilla,consistent,original,trisyllabic
1861.1728,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,giraffe,inconsistent,original,disyllabic
1834.0889,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,donkey,consistent,original,disyllabic
1909.1221,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,gorilla,inconsistent,original,trisyllabic
1356.8117,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,parrot,inconsistent,original,disyllabic
1051.8577,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,elephant,inconsistent,original,trisyllabic
1499.0153,1,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,jellyfish,consistent,original,trisyllabic
1059.9622,0,33-zmz_linguistic_rhythm_priming_2023-03-03_09h08.50.406.csv,monkey,inconsistent,original,disyllabic
